Products Collection ID,Product ID,Variants Collection ID,Variant ID,Product Handle,Product Name,Product Type,Product Description,Product Categories,Main Variant Image,More Variant Images,Variant Price,Variant Compare-at Price,Product Tax Class,Variant Sku,Variant Inventory,Requires Shipping,Variant Weight,Variant Width,Variant Height,Variant Length,Variant Download Name,Variant Download URL,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Created On,Updated On,Published On
6118134cf9bf6905ddf5066b,61da6795bc85dcceabc6b5b5,6118134cf9bf6929dcf5066c,61da67952aa7c189ed395ecc,retro-groovy,Retro Groovy,Physical,"Feel the vibe! This far out themed yard sign package features an arrangement of groovy 60’s inspired icons. It's playful, funky, and superfly. It will effortlessly delight any flower child, both young and old. Peace, love and celebrate! Order now!",Birthday;Retro Groovy;First Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe89f642d876162ec0fd4b_RETRO-GROOVY_(medium)-birthday.png,,$99.00,,standard-taxable,,,true,,,,,,,Retro Groovy,Medium Retro Groovy Birthday,,,,,Sun Jan 09 2022 04:41:57 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:58:16 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,61da6795bc85dcceabc6b5b5,6118134cf9bf6929dcf5066c,61da67952aa7c1123a395ecb,retro-groovy,Retro Groovy,Physical,"Feel the vibe! This far out themed yard sign package features an arrangement of groovy 60’s inspired icons. It's playful, funky, and superfly. It will effortlessly delight any flower child, both young and old. Peace, love and celebrate! Order now!",Birthday;Retro Groovy;First Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe89e9e3c08b543e7f5d93_RETRO-GROOVY_(mini)-birthday.png,,$75.00,,standard-taxable,,,true,,,,,,,Retro Groovy,Mini Retro Groovy Birthday,,,,,Sun Jan 09 2022 04:41:57 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:58:16 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,61e62094a144c917a5079f6c,6118134cf9bf6929dcf5066c,61e62095299ee1ef5d4d0411,retro-groovy-2,Retro Groovy,Physical,"Feel the vibe! This far out themed yard sign package features an arrangement of groovy 60’s inspired icons. It's playful, funky, and superfly. It will effortlessly delight any flower child, both young and old. Peace, love and celebrate! Order now!",Retro Groovy;Shower,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe895117050e47f0191ac2_RETRO-GROOVY_(medium)-baby-shower.png,,$99.00,,standard-taxable,,,true,,,,,,,Retro Groovy,Medium Retro Groovy Baby Shower,,,,,Tue Jan 18 2022 02:06:12 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:58:55 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,61e62094a144c917a5079f6c,6118134cf9bf6929dcf5066c,61e62095299ee146c64d0410,retro-groovy-2,Retro Groovy,Physical,"Feel the vibe! This far out themed yard sign package features an arrangement of groovy 60’s inspired icons. It's playful, funky, and superfly. It will effortlessly delight any flower child, both young and old. Peace, love and celebrate! Order now!",Retro Groovy;Shower,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe896817050e869f191ae9_RETRO-GROOVY_(medium)-Bridal-shower.png,,$99.00,,standard-taxable,,,true,,,,,,,Retro Groovy,Medium Retro Groovy Bridal Shower,,,,,Tue Jan 18 2022 02:06:12 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:58:55 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,61e62094a144c917a5079f6c,6118134cf9bf6929dcf5066c,61e62095299ee1a3cc4d040f,retro-groovy-2,Retro Groovy,Physical,"Feel the vibe! This far out themed yard sign package features an arrangement of groovy 60’s inspired icons. It's playful, funky, and superfly. It will effortlessly delight any flower child, both young and old. Peace, love and celebrate! Order now!",Retro Groovy;Shower,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe895ee9f625ae54164196_RETRO-GROOVY_(mini)-bridal-shower.png,,$75.00,,standard-taxable,,,true,,,,,,,Retro Groovy,Mini Retro Groovy Bridal Shower,,,,,Tue Jan 18 2022 02:06:12 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:58:55 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,61e62094a144c917a5079f6c,6118134cf9bf6929dcf5066c,61e62095299ee1a18d4d040e,retro-groovy-2,Retro Groovy,Physical,"Feel the vibe! This far out themed yard sign package features an arrangement of groovy 60’s inspired icons. It's playful, funky, and superfly. It will effortlessly delight any flower child, both young and old. Peace, love and celebrate! Order now!",Retro Groovy;Shower,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe8944189c4dabebfa4bb8_RETRO-GROOVY_(mini)-baby-shower.png,,$75.00,,standard-taxable,,,true,,,,,,,Retro Groovy,Mini Retro Groovy Baby Shower,,,,,Tue Jan 18 2022 02:06:12 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:58:55 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,61e620fc12a950f1965fdb9c,6118134cf9bf6929dcf5066c,61e620fc666e9d6adc612601,retro-groovy-3,Retro Groovy,Physical,"Feel the vibe! This far out themed yard sign package features an arrangement of groovy 60’s inspired icons. It's playful, funky, and superfly. It will effortlessly delight any flower child, both young and old. Peace, love and celebrate! Order now!",Retro Groovy;Birth Announcement,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe89297b175b84c7012e4e_RETRO-GROOVY_(medium)-birth-annoucement.png,,$99.00,,standard-taxable,,,true,,,,,,,Retro Groovy,Medium Retro Groovy Birth Announcement,,,,,Tue Jan 18 2022 02:07:56 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:59:10 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,61e620fc12a950f1965fdb9c,6118134cf9bf6929dcf5066c,61e620fc666e9d275d612602,retro-groovy-3,Retro Groovy,Physical,"Feel the vibe! This far out themed yard sign package features an arrangement of groovy 60’s inspired icons. It's playful, funky, and superfly. It will effortlessly delight any flower child, both young and old. Peace, love and celebrate! Order now!",Retro Groovy;Birth Announcement,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe891eda6b2f5a1f866d27_RETRO-GROOVY_(mini)-birth-annoucement.png,,$75.00,,standard-taxable,,,true,,,,,,,Retro Groovy,Mini Retro Groovy Birth Announcement,,,,,Tue Jan 18 2022 02:07:56 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:59:10 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,61e62153f052b36efa0cfab5,6118134cf9bf6929dcf5066c,61e62153ea8d7fa45aa6871a,retro-groovy-4,Retro Groovy,Physical,"Feel the vibe! This far out themed yard sign package features an arrangement of groovy 60’s inspired icons. It's playful, funky, and superfly. It will effortlessly delight any flower child, both young and old. Peace, love and celebrate! Order now!",Retro Groovy;Graduations,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe890a6f0b385bf8560578_RETRO-GROOVY_(medium)-graduation.png,,$99.00,,standard-taxable,,,true,,,,,,,Retro Groovy,Medium Retro Groovy Graduation,,,,,Tue Jan 18 2022 02:09:23 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:59:23 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,61e62153f052b36efa0cfab5,6118134cf9bf6929dcf5066c,61e62153ea8d7f1b56a6871b,retro-groovy-4,Retro Groovy,Physical,"Feel the vibe! This far out themed yard sign package features an arrangement of groovy 60’s inspired icons. It's playful, funky, and superfly. It will effortlessly delight any flower child, both young and old. Peace, love and celebrate! Order now!",Retro Groovy;Graduations,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe8900a30e6eaa2763e4a3_RETRO-GROOVY_(mini)-graduation.png,,$75.00,,standard-taxable,,,true,,,,,,,Retro Groovy,Mini Retro Groovy Graduation,,,,,Tue Jan 18 2022 02:09:23 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:59:23 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,612b07378ba2b04f2c984a29,6118134cf9bf6929dcf5066c,61da9069125516ea79f4adb2,roar-dinosaur,Roar Dinosaur,Physical,"Stomp! Chomp! ROAR! This prehistoric themed yard sign package features an arrangement of 5 colorful dinos with flora and fauna. This set livens up any yard with lovable creatures and a large set of letters emphasizing their “ROAR”. Celebrate like a dinosaur, order now!",Roar Dinosaur;Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61e0ebeed3c607c9a3eca93c_ROAR%20DINOSAUR_(mini)%201st%20birthday.png,,$75.00,,standard-taxable,,,true,360,2,36,48,,,Roar Dinosaur,Mini Roar Dinosaur First BIrthday,,,,,Sun Aug 29 2021 04:04:07 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:29:30 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,612b07378ba2b04f2c984a29,6118134cf9bf6929dcf5066c,61da9068bd4d31cd4b5c338e,roar-dinosaur,Roar Dinosaur,Physical,"Stomp! Chomp! ROAR! This prehistoric themed yard sign package features an arrangement of 5 colorful dinos with flora and fauna. This set livens up any yard with lovable creatures and a large set of letters emphasizing their “ROAR”. Celebrate like a dinosaur, order now!",Roar Dinosaur;Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe911ee9f62573c9168369_ROAR-DINOSAUR_(large)-1st-birthday.png,,$149.00,,standard-taxable,,,true,360,2,36,48,,,Roar Dinosaur,Large Roar Dinosaur First BIrthday,,,,,Sun Aug 29 2021 04:04:07 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:29:30 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,612b07378ba2b04f2c984a29,6118134cf9bf6929dcf5066c,61da9068783294183b32bf1b,roar-dinosaur,Roar Dinosaur,Physical,"Stomp! Chomp! ROAR! This prehistoric themed yard sign package features an arrangement of 5 colorful dinos with flora and fauna. This set livens up any yard with lovable creatures and a large set of letters emphasizing their “ROAR”. Celebrate like a dinosaur, order now!",Roar Dinosaur;Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe9104a0bd79511fa99074_ROAR-DINOSAUR_(medium)-Ist-birthday.png,,$99.00,,standard-taxable,,,true,360,2,36,48,,,Roar Dinosaur,Medium Roar Dinosaur First Birthday,,,,,Sun Aug 29 2021 04:04:07 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:29:30 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,612b07378ba2b04f2c984a29,6118134cf9bf6929dcf5066c,61318a1850c47c3fe8bb7410,roar-dinosaur,Roar Dinosaur,Physical,"Stomp! Chomp! ROAR! This prehistoric themed yard sign package features an arrangement of 5 colorful dinos with flora and fauna. This set livens up any yard with lovable creatures and a large set of letters emphasizing their “ROAR”. Celebrate like a dinosaur, order now!",Roar Dinosaur;Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe90f833767230b2f87bcc_ROAR-DINOSAUR_(large)-birthday.png,,$149.00,,standard-taxable,,,true,,,,,,,Roar Dinosaur,Large Roar Dinosaur Birthday,,,,,Sun Aug 29 2021 04:04:07 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:29:30 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,612b07378ba2b04f2c984a29,6118134cf9bf6929dcf5066c,61318a18959cd4d27534ba13,roar-dinosaur,Roar Dinosaur,Physical,"Stomp! Chomp! ROAR! This prehistoric themed yard sign package features an arrangement of 5 colorful dinos with flora and fauna. This set livens up any yard with lovable creatures and a large set of letters emphasizing their “ROAR”. Celebrate like a dinosaur, order now!",Roar Dinosaur;Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe90f0ccbf815e898b1846_ROAR-DINOSAUR_(medium)-birthday.png,,$99.00,,standard-taxable,,,true,360,2,36,48,,,Roar Dinosaur,Medium Roar Dinosaur Birthday,,,,,Sun Aug 29 2021 04:04:07 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:29:30 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,612b07378ba2b04f2c984a29,6118134cf9bf6929dcf5066c,612b073897627bcfe47fb7fd,roar-dinosaur,Roar Dinosaur,Physical,"Stomp! Chomp! ROAR! This prehistoric themed yard sign package features an arrangement of 5 colorful dinos with flora and fauna. This set livens up any yard with lovable creatures and a large set of letters emphasizing their “ROAR”. Celebrate like a dinosaur, order now!",Roar Dinosaur;Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61e0ebdee598a517bc43004a_ROAR%20DINOSAUR_(mini)%20birthday.png,,$75.00,,standard-taxable,,,true,,,,,,,Roar Dinosaur,Mini Roar Dinosaur Birthday,,,,,Sun Aug 29 2021 04:04:07 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:29:30 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,61a4683596bf58c945bc6d28,6118134cf9bf6929dcf5066c,61a46835864af9a95bf5733b,roar-dinosaur-birth-announcement,Roar Dinosaur,Physical,"Stomp! Chomp! ROAR! This prehistoric themed yard sign package features an arrangement of 5 colorful dinos with flora and fauna. This set livens up any yard with lovable creatures and a large set of letters emphasizing their “ROAR”. Celebrate like a dinosaur, order now!",Roar Dinosaur;Birth Announcement,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe8d46b1bb417597227166_ROAR-DINOSAUR_(mini)-birth-annoucement.png,,$75.00,,standard-taxable,,,true,,,,,,,Roar Dinosaur,Mini Roar Dinosaur Birth Announcement,,,,,Mon Nov 29 2021 05:42:13 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:50:47 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,61a4683596bf58c945bc6d28,6118134cf9bf6929dcf5066c,61a46835864af9f591f5733a,roar-dinosaur-birth-announcement,Roar Dinosaur,Physical,"Stomp! Chomp! ROAR! This prehistoric themed yard sign package features an arrangement of 5 colorful dinos with flora and fauna. This set livens up any yard with lovable creatures and a large set of letters emphasizing their “ROAR”. Celebrate like a dinosaur, order now!",Roar Dinosaur;Birth Announcement,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe8d4ed82c843bac43d8e1_ROAR-DINOSAUR_(medium)-birth-annoucement.png,,$99.00,,standard-taxable,,,true,360,2,36,48,,,Roar Dinosaur,Medium Roar Dinosaur Birth Announcement,,,,,Mon Nov 29 2021 05:42:13 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:50:47 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,61a4683596bf58c945bc6d28,6118134cf9bf6929dcf5066c,61a46835864af90b33f57339,roar-dinosaur-birth-announcement,Roar Dinosaur,Physical,"Stomp! Chomp! ROAR! This prehistoric themed yard sign package features an arrangement of 5 colorful dinos with flora and fauna. This set livens up any yard with lovable creatures and a large set of letters emphasizing their “ROAR”. Celebrate like a dinosaur, order now!",Roar Dinosaur;Birth Announcement,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/61fe8d55befca7a3913674c5_ROAR-DINOSAUR_(large)-birth-annoucement.png,,$149.00,,standard-taxable,,,true,,,,,,,Roar Dinosaur,Large Roar Dinosaur Birth Announcement,,,,,Mon Nov 29 2021 05:42:13 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 03:50:47 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,621b0a7cdc946f788aaa3344,6118134cf9bf6929dcf5066c,621b0a7c68c70110c8a6563d,rookie-of-the-year,Rookie of the Year,Physical,"Take me out to the ballgame! For baseball fans, young and old alike, this themed yard sign package is sure to be a home run! This nostalgic set features icons of America’s favorite pastime, so batter up! Celebrate home runs, order now!",ROTY;Birthday;First Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/621b0a3086678fc52250c81a_ROOKIE-OF-THE-YEAR_(medium)-Birthday.png,,$99.00,,standard-taxable,,,true,,,,,,,Rookie of the Year,Medium Rookie of the Year Birthday,,,,,Sun Feb 27 2022 05:22:04 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:00:52 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,621b0a7cdc946f788aaa3344,6118134cf9bf6929dcf5066c,621b0a7c68c701ef05a6563b,rookie-of-the-year,Rookie of the Year,Physical,"Take me out to the ballgame! For baseball fans, young and old alike, this themed yard sign package is sure to be a home run! This nostalgic set features icons of America’s favorite pastime, so batter up! Celebrate home runs, order now!",ROTY;Birthday;First Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/621b0a6fa9905d93b2582398_ROOKIE-OF-THE-YEAR_(medium)-1st-Birthday.png,,$99.00,,standard-taxable,,,true,,,,,,,Rookie of the Year,Medium Rookie of the Year First Birthday,,,,,Sun Feb 27 2022 05:22:04 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:00:52 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,621b0a7cdc946f788aaa3344,6118134cf9bf6929dcf5066c,621b0a7c68c701449ca6563c,rookie-of-the-year,Rookie of the Year,Physical,"Take me out to the ballgame! For baseball fans, young and old alike, this themed yard sign package is sure to be a home run! This nostalgic set features icons of America’s favorite pastime, so batter up! Celebrate home runs, order now!",ROTY;Birthday;First Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/621b0a62a8cfdaf867c07814_ROOKIE-OF-THE-YEAR_(mini)-1st-Birthday.png,,$75.00,,standard-taxable,,,true,,,,,,,Rookie of the Year,Mini Rookie of the Year First Birthday,,,,,Sun Feb 27 2022 05:22:04 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:00:52 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,621b0a7cdc946f788aaa3344,6118134cf9bf6929dcf5066c,621b0a7c68c70146eba6563a,rookie-of-the-year,Rookie of the Year,Physical,"Take me out to the ballgame! For baseball fans, young and old alike, this themed yard sign package is sure to be a home run! This nostalgic set features icons of America’s favorite pastime, so batter up! Celebrate home runs, order now!",ROTY;Birthday;First Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/621b0a221a15cca8d8515594_ROOKIE-OF-THE-YEAR_(mini)-Birthday.png,,$75.00,,standard-taxable,,,true,,,,,,,Rookie of the Year,Mini Rookie of the Year Birthday,,,,,Sun Feb 27 2022 05:22:04 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:00:52 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,621b0ae3a9905d213158258a,6118134cf9bf6929dcf5066c,621b0ae3fa0a7b85dabcaf15,rookie-of-the-year-2,Rookie of the Year,Physical,"Take me out to the ballgame! For baseball fans, young and old alike, this themed yard sign package is sure to be a home run! This nostalgic set features icons of America’s favorite pastime, so batter up! Celebrate home runs, order now!",ROTY;Birth Announcement,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/621b0add1a15cc0953515945_ROOKIE-OF-THE-YEAR_(medium)-Birth-annoucement.png,,$99.00,,standard-taxable,,,true,,,,,,,Rookie of the Year,Medium Rookie of the Year Birth Announcement,,,,,Sun Feb 27 2022 05:23:47 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:01:09 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,621b0ae3a9905d213158258a,6118134cf9bf6929dcf5066c,621b0ae3fa0a7b751cbcaf14,rookie-of-the-year-2,Rookie of the Year,Physical,"Take me out to the ballgame! For baseball fans, young and old alike, this themed yard sign package is sure to be a home run! This nostalgic set features icons of America’s favorite pastime, so batter up! Celebrate home runs, order now!",ROTY;Birth Announcement,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/621b0ad6a701c182f8da1781_ROOKIE-OF-THE-YEAR_(mini)-Birth-Annoucement.png,,$75.00,,standard-taxable,,,true,,,,,,,Rookie of the Year,Mini Rookie of the Year Birth Announcement,,,,,Sun Feb 27 2022 05:23:47 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:01:09 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,621b0b485857fceb69f194bb,6118134cf9bf6929dcf5066c,621b0b485857fc7904f194bd,rookie-of-the-year-3,Rookie of the Year,Physical,"Take me out to the ballgame! For baseball fans, young and old alike, this themed yard sign package is sure to be a home run! This nostalgic set features icons of America’s favorite pastime, so batter up! Celebrate home runs, order now!",ROTY;Shower,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/621b0ad6a701c182f8da1781_ROOKIE-OF-THE-YEAR_(mini)-Birth-Annoucement.png,,$75.00,,standard-taxable,,,true,,,,,,,Rookie of the Year,Mini Rookie of the Year Baby Shower,,,,,Sun Feb 27 2022 05:25:28 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:01:29 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,621b0b485857fceb69f194bb,6118134cf9bf6929dcf5066c,621b0b485857fc786cf194be,rookie-of-the-year-3,Rookie of the Year,Physical,"Take me out to the ballgame! For baseball fans, young and old alike, this themed yard sign package is sure to be a home run! This nostalgic set features icons of America’s favorite pastime, so batter up! Celebrate home runs, order now!",ROTY;Shower,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/621b0add1a15cc0953515945_ROOKIE-OF-THE-YEAR_(medium)-Birth-annoucement.png,,$99.00,,standard-taxable,,,true,,,,,,,Rookie of the Year,Medium Rookie of the Year Baby Shower,,,,,Sun Feb 27 2022 05:25:28 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:01:29 GMT+0000 (Coordinated Universal Time),Mon Aug 14 2023 04:04:44 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,64dc1229e0aa31b900602829,6118134cf9bf6929dcf5066c,64dc12296eeab31cf49d67d6,stem,STEM,Physical,"Explore, discover, tinker, create! This iconic and playful sign package features a bold and colorful display of STEM school iconography. A perfect photo op, or delightful way to excite students about the beginning of a new year. Celebrate learning, order now!",School Events,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/64dc1225dc1661f6d0007b05_STEM-SCHOOL-WELCOME_(Large).png,,$149.00,,standard-taxable,,,true,,,,,,,STEM,Large STEM School Events,,,,,Wed Aug 16 2023 00:02:49 GMT+0000 (Coordinated Universal Time),Wed Aug 16 2023 02:19:16 GMT+0000 (Coordinated Universal Time),Wed Aug 16 2023 02:19:38 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,64d86544f7750b8bcb264fd6,6118134cf9bf6929dcf5066c,64d86545b9cd08b28d7331a6,strawberry,Strawberry,Physical,"Ripe for the pickin’! This jam-packed sign patch of mouthwatering strawberries is perfect for celebrating someone berry special. Celebrate sweetness, order now!",Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/64d86501b9cd08b28d7303fc_STRAWBERRY_(medium)-birthday.png,,$99.00,,standard-taxable,,,true,,,,,,,Strawberry,Medium Strawberry Birthday,,,,,Sun Aug 13 2023 05:08:20 GMT+0000 (Coordinated Universal Time),Tue Aug 15 2023 03:10:35 GMT+0000 (Coordinated Universal Time),Tue Aug 15 2023 03:56:42 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,64d86544f7750b8bcb264fd6,6118134cf9bf6929dcf5066c,64d86544b9cd08b28d73319e,strawberry,Strawberry,Physical,"Ripe for the pickin’! This jam-packed sign patch of mouthwatering strawberries is perfect for celebrating someone berry special. Celebrate sweetness, order now!",Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/64d864d37d601c12751f1d64_STRAWBERRY_(mini)-birthday.png,,$75.00,,standard-taxable,,,true,,,,,,,Strawberry,Mini Strawberry Birthday,,,,,Sun Aug 13 2023 05:08:20 GMT+0000 (Coordinated Universal Time),Tue Aug 15 2023 03:10:35 GMT+0000 (Coordinated Universal Time),Tue Aug 15 2023 03:56:42 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,64d86544f7750b8bcb264fd6,6118134cf9bf6929dcf5066c,64d86544b9cd08b28d73319d,strawberry,Strawberry,Physical,"Ripe for the pickin’! This jam-packed sign patch of mouthwatering strawberries is perfect for celebrating someone berry special. Celebrate sweetness, order now!",Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/64d86529b021d1d84c6cc0dd_STRAWBERRY_(mini)-1st-birthday.png,,$75.00,,standard-taxable,,,true,,,,,,,Strawberry,Mini Strawberry First Birthday,,,,,Sun Aug 13 2023 05:08:20 GMT+0000 (Coordinated Universal Time),Tue Aug 15 2023 03:10:35 GMT+0000 (Coordinated Universal Time),Tue Aug 15 2023 03:56:42 GMT+0000 (Coordinated Universal Time)
6118134cf9bf6905ddf5066b,64d86544f7750b8bcb264fd6,6118134cf9bf6929dcf5066c,64d86544b9cd08b28d73319c,strawberry,Strawberry,Physical,"Ripe for the pickin’! This jam-packed sign patch of mouthwatering strawberries is perfect for celebrating someone berry special. Celebrate sweetness, order now!",Birthday,https://cdn.prod.website-files.com/6118134cf9bf692b7cf50669/64d865348df3121f6a9fa3cf_STRAWBERRY_(medium)-1st-birthday.png,,$99.00,,standard-taxable,,,true,,,,,,,Strawberry,Medium Strawberry First Birthday,,,,,Sun Aug 13 2023 05:08:20 GMT+0000 (Coordinated Universal Time),Tue Aug 15 2023 03:10:35 GMT+0000 (Coordinated Universal Time),Tue Aug 15 2023 03:56:42 GMT+0000 (Coordinated Universal Time)
